,순위,업소명,주소,분류,합산 검색 수
13020,21,개신동해장국,충북 청주시 서원구 모충로 16-0,한식,5128
13021,22,스타벅스청주성화점,충북 청주시 서원구 복대로 5-0,카페/찻집,5106
13022,23,청주본가청원직영점,충북 청주시 서원구 청남로 889-0,한식,4902
13023,24,금호송어장,충북 청주시 서원구 노산하석로 166-0,외국식,4869
13024,25,긴자청주점 [일식],충북 청주시 서원구 1순환로 886-0,외국식,4827
13025,26,향미각[중식],충북 청주시 서원구 용호로5번길 66-0,외국식,4437
13026,27,소연재[한식],충북 청주시 서원구 청남로 1865-6,한식,4248
13027,28,살롱드스테이,충북 청주시 서원구 노산하석로 17-14,카페/찻집,3886
13028,29,빛그리다,충북 청주시 서원구 청남로 1484-37,카페/찻집,3853
13029,30,꾸본난로회,충북 청주시 서원구 1순환로 1142-0,한식,3804
13030,31,조도령삼계탕,충북 청주시 서원구 용평로113번길 37-2,한식,3793
13031,32,봄브레드,충북 청주시 서원구 안뜸로47번길 50-0,카페/찻집,3665
13032,33,버거킹청주산남점,충북 청주시 서원구 산남로 48-0,간이음식,3591
13033,34,마실한정식청주점 [한식],충북 청주시 서원구 서부로 1434-0,한식,3480
13034,35,성화옻닭,충북 청주시 서원구 신성화로46번길 5-2,한식,3479
13035,36,진원소우청주산남점,충북 청주시 서원구 산미로 136-0,한식,3358
13036,37,경화대반점[중식],충북 청주시 서원구 1순환로 866-0,외국식,3345
13037,38,반객[중식],충북 청주시 서원구 성봉로 186-0,외국식,3337
13038,39,신화푸드빌리지청주점,충북 청주시 서원구 1순환로 886-0,기타음식,3326
13039,40,모리네집,충북 청주시 서원구 대림로 255-37,카페/찻집,3275
13040,41,빌라디쉐프,충북 청주시 서원구 1순환로 1080-2,외국식,3177
13041,42,청해랑[일식],충북 청주시 서원구 1순환로 1056-0,외국식,3127
13042,43,김가네더덕밥[한식],충북 청주시 서원구 대림로421번길 24-0,한식,3021
13043,44,스타벅스충북대점,충북 청주시 서원구 내수동로 113-0,카페/찻집,2999
13044,45,쭈미쭈미,충북 청주시 서원구 산미로 136-0,외국식,2992
13045,46,천지연청주점,충북 청주시 서원구 1순환로 886-0,한식,2966
13046,47,KFC청주수곡DT점,충북 청주시 서원구 수영로7번길 7-0,간이음식,2940
13047,48,도쿄이즈미[일식],충북 청주시 서원구 산남로 76-0,외국식,2939
13048,49,더그랜드허젤,충북 청주시 서원구 양촌1길 9-69,외국식,2836
13049,50,전통황실양고기,충북 청주시 서원구 2순환로 1618-0,외국식,2831
13050,51,석실리,충북 청주시 서원구 석실2길 4-0,카페/찻집,2693
13051,51,황제장어,충북 청주시 서원구 용평로93번길 57-0,외국식,2693
13052,53,단풍나무,충북 청주시 서원구 대림로 414-0,외국식,2552
13053,54,흙에서[한식],충북 청주시 서원구 산미로 116-0,한식,2479
13054,55,호선아트스튜디오,충북 청주시 서원구 2순환로 1814-71,카페/찻집,2446
13055,56,강쇠낙지마을,충북 청주시 서원구 대림로 418-0,외국식,2423
13056,57,현고들깨손칼국수,충북 청주시 서원구 성봉로192번길 44-0,한식,2417
13057,58,이찌바텐동,충북 청주시 서원구 장전로20번길 18-0,외국식,2340
13058,59,취팔선객잔[중식],충북 청주시 서원구 1순환로 1029-0,외국식,2325
13059,60,박준양스시본점,충북 청주시 서원구 원마루로10번길 15-0,외국식,2324
13060,61,홍미당베이커리카페프리미엄제이,충북 청주시 서원구 남지로5번길 20-0,간이음식,2195
13061,62,크레용카페,충북 청주시 서원구 1순환로 1130-13,카페/찻집,2187
13062,63,몽뜨레셰프청주분평점,충북 청주시 서원구 궁뜰로33번길 153-0,외국식,2184
13063,64,대추나무집[한식],충북 청주시 서원구 대림로421번길 4-0,한식,2170
13064,65,권가제면소,충북 청주시 서원구 두꺼비로94번길 4-21,외국식,2158
13065,66,야채꽃샤브월남쌈분평동,충북 청주시 서원구 1순환로 1050-0,외국식,2150
13066,67,정가네손칼국수,충북 청주시 서원구 호국로 14-2,한식,2130
13067,68,남들갈비,충북 청주시 서원구 청남로2133번길 8-0,한식,2118
13068,69,우리마트베이커리,충북 청주시 서원구 쌍샘로 109-0,간이음식,2101
13069,70,대도영지한우,충북 청주시 서원구 천석로14번길 7-0,한식,2051
13070,71,공이막국수,충북 청주시 서원구 산미로 26-3,한식,2046
13071,72,SUBWAY청주분평점,충북 청주시 서원구 1순환로 1130-1,간이음식,2023
13072,73,대게나라청주점,충북 청주시 서원구 성봉로 155-0,외국식,2018
13073,74,다게르,충북 청주시 서원구 가마길 40-11,카페/찻집,1993
13074,75,삼동소바청주서원점,충북 청주시 서원구 청남로 1809-3,외국식,1949
13075,76,떡보라2호점,충북 청주시 서원구 예체로67번길 73-0,간이음식,1920
13076,77,남도생갈비,충북 청주시 서원구 산미로 122-0,한식,1896
13077,78,장군집,충북 청주시 서원구 성봉로220번길 156-0,한식,1876
13078,79,신가향짬뽕[중식],충북 청주시 서원구 원흥로80번길 8-0,외국식,1875
13079,80,석로정본점,충북 청주시 서원구 성화로69번길 43-23,한식,1863
13080,81,할리스청주산남DT점,충북 청주시 서원구 1순환로 892-0,카페/찻집,1861
13081,82,파파1215청주점,충북 청주시 서원구 2순환로 1490-0,외국식,1846
13082,83,명작,충북 청주시 서원구 1순환로 1112-0,한식,1842
13083,84,맥도날드청주성화점,충북 청주시 서원구 서부로 1344-0,간이음식,1774
13084,85,샷보로[일식],충북 청주시 서원구 무심서로 609-0,외국식,1749
13085,86,전통황실양고기,충북 청주시 서원구 2순환로 1618-0,한식,1691
13086,87,굴림가,충북 청주시 서원구 청남로1936번길 77-1,외국식,1673
13087,88,투썸플레이스청주산남중앙점,충북 청주시 서원구 산미로 95-0,카페/찻집,1630
13088,89,옹기촌,충북 청주시 서원구 복대로17번길 8-0,한식,1592
13089,90,금수장장어구이,충북 청주시 서원구 청남로 16-0,외국식,1571
13090,91,단풍나무,충북 청주시 서원구 대림로 414-0,한식,1557
13091,92,롯데리아청주개신점,충북 청주시 서원구 경신로 31-1,간이음식,1548
13092,93,애드립,충북 청주시 서원구 2순환로1814번길 72-9,외국식,1535
13093,94,사직골뼈다귀감자탕해장국,충북 청주시 서원구 무심서로 501-0,한식,1520
13094,95,충북송어회직판장,충북 청주시 서원구 청남로 1335-0,외국식,1517
13095,96,제주은희네해장국청주분평점,충북 청주시 서원구 1순환로 1080-2,한식,1486
13096,97,두릅소,충북 청주시 서원구 산미로 146-0,한식,1484
13097,98,메이린한수위[중식],충북 청주시 서원구 2순환로 1490-0,외국식,1477
13098,99,금강숯불돼지갈비,충북 청주시 서원구 1순환로 1078-0,한식,1476
13099,100,에스459[한식],충북 청주시 서원구 서부로 1436-0,한식,1469
13100,1,봉용불고기,충북 청주시 청원구 상당로203번길 14-0,한식,17163
13101,2,맥도날드청주율량GS DT점,충북 청주시 청원구 공항로 156-0,간이음식,15335
13102,3,스타벅스청주율량DT점,충북 청주시 청원구 충청대로107번길 8-0,카페/찻집,14846
13103,4,아트빈,충북 청주시 청원구 사천로 33-0,카페/찻집,14233
13104,5,스톤폴스,충북 청주시 청원구 1순환로1896번길 19-33,카페/찻집,12516
13105,6,이안테라스,충북 청주시 청원구 율량로 191-0,카페/찻집,11829
13106,7,스타벅스오창호수공원점,충북 청주시 청원구 중심상업1로 20-0,카페/찻집,9638
13107,8,김산기염소탕,충북 청주시 청원구 양청6길 9-0,한식,9454
13108,9,스타벅스오창과학단지점,충북 청주시 청원구 과학산업2로 385-0,카페/찻집,9387
13109,10,가든포레스트숲속의정원,충북 청주시 청원구 도원세교로 222-6,카페/찻집,9047
13110,11,청원한우마실,충북 청주시 청원구 성산2길 5-0,한식,8578
13111,12,원조중앙탑막국수오창점,충북 청주시 청원구 용두1길 14-0,한식,8577
13112,13,가화한정식[한식],충북 청주시 청원구 내덕로 27-0,한식,8234
13113,14,카페코지웨어하우스,충북 청주시 청원구 신평중신1길 50-0,카페/찻집,7954
13114,15,프레피,충북 청주시 청원구 내수로 8-0,카페/찻집,6562
13115,16,입이즐거운그만두본점,충북 청주시 청원구 사뜸로 105-0,한식,6189
13116,17,꾸본석갈비,충북 청주시 청원구 중심상업로 66-9,한식,6007
13117,18,SUBWAY청주대점,충북 청주시 청원구 대성로 301-0,간이음식,5908
13118,19,상무초밥청주율량점,충북 청주시 청원구 1순환로 128-0,외국식,5491
13119,20,대추나무집짜글짜글,충북 청주시 청원구 사천로18번길 5-0,한식,5488
13120,21,묵방골정원[한식],충북 청주시 청원구 충청대로 515-0,한식,5463
13121,22,금용[중식],충북 청주시 청원구 내덕로 33-0,외국식,5045
13122,23,댕그라운드,충북 청주시 청원구 원통숲안1길 30-3,카페/찻집,4923
13123,24,떡보라,충북 청주시 청원구 율량로189번길 7-0,간이음식,4770
13124,25,고부심,충북 청주시 청원구 1순환로 118-0,한식,4490
13125,26,전주밥상[한식],충북 청주시 청원구 청암로 385-0,한식,4428
13126,27,수제햄고래부대찌개,충북 청주시 청원구 중심상업2로 13-0,외국식,4368
13127,28,다담뜰한식뷔페북청주점,충북 청주시 청원구 상리로 5-1,외국식,4155
13128,29,우뜸해장국,충북 청주시 청원구 중심상업로 63-0,한식,4064
13129,30,다래목장카페,충북 청주시 청원구 초정약수로 526-19,카페/찻집,4002
13130,31,하그트,충북 청주시 청원구 여천3길 279-0,카페/찻집,3981
13131,32,원조장뜰순대,충북 청주시 청원구 율량로201번길 33-13,한식,3865
13132,33,씨에르,충북 청주시 청원구 율량로 191-0,외국식,3774
13133,34,브리키,충북 청주시 청원구 공항로 1033-16,외국식,3743
13134,35,멀리커피,충북 청주시 청원구 외남로69번길 63-0,카페/찻집,3727
13135,36,정치망,충북 청주시 청원구 중심상업로 66-17,외국식,3718
13136,37,버거킹오창호수공원점,충북 청주시 청원구 중심상업로 31-18,간이음식,3683
13137,38,바람막이,충북 청주시 청원구 1순환로1896번길 45-0,외국식,3611
13138,39,상리한우,충북 청주시 청원구 1순환로1896번길 19-34,한식,3494
13139,40,기린[중식],충북 청주시 청원구 주성1길 9-1,외국식,3446
13140,41,토성마을,충북 청주시 청원구 토성로 163-1,카페/찻집,3323
13141,42,대운프라자,충북 청주시 청원구 중심상업로 14-0,기타음식,3278
13142,43,40년전통할머니추어탕,충북 청주시 청원구 1순환로 219-0,한식,3258
13143,44,풍차두루치기,충북 청주시 청원구 중심상업2로 9-50,한식,3173
13144,45,보담육풍,충북 청주시 청원구 중심상업로 47-0,한식,3119
13145,46,그리너리,충북 청주시 청원구 새터로176번길 157-1,카페/찻집,3046
13146,47,천안문[중식],충북 청주시 청원구 양청2길 22-0,외국식,3043
13147,48,율량반점[중식],충북 청주시 청원구 율량로 30-0,외국식,3018
13148,49,천돌한우,충북 청주시 청원구 율량로189번길 26-0,한식,2802
13149,50,버거킹청주율량점,충북 청주시 청원구 충청대로 176-0,간이음식,2776
13150,51,서가앤쿡청주율량점,충북 청주시 청원구 주성로 89-0,외국식,2755
13151,52,해물화짬뽕[중식],충북 청주시 청원구 중심상업로 66-18,외국식,2753
13152,53,브루클린바이브,충북 청주시 청원구 율량로190번길 63-0,외국식,2712
13153,54,리정,충북 청주시 청원구 우암로 71-1,한식,2694
13154,55,왕뚝배기감자탕,충북 청주시 청원구 중앙로 144-0,한식,2673
13155,56,KFC청주오창점,충북 청주시 청원구 중심상업2로 9-23,간이음식,2571
13156,57,가온석갈비율량점,충북 청주시 청원구 율량로190번길 63-0,한식,2561
13157,58,소보양본가,충북 청주시 청원구 공항로150번길 22-0,한식,2446
13158,59,한양시래기명태조림본점,충북 청주시 청원구 2순환로 30-0,한식,2439
13159,60,마루샤브율량점,충북 청주시 청원구 율봉로 131-0,외국식,2371
13160,61,하우트커피컴퍼니,충북 청주시 청원구 충청대로 904-0,카페/찻집,2334
13161,62,두심온,충북 청주시 청원구 중심상업로 66-9,한식,2326
13162,63,신짬뽕[중식],충북 청주시 청원구 율량로3번길 23-0,외국식,2305
13163,64,일면식,충북 청주시 청원구 덕벌로 43-0,카페/찻집,2245
13164,65,굴세상오창점,충북 청주시 청원구 구룡6길 60-1,한식,2222
13165,66,수제빵연구소,충북 청주시 청원구 충청대로 233-0,간이음식,2174
13166,67,옥수찐빵만두,충북 청주시 청원구 충청대로 1527-0,간이음식,2169
13167,68,초정바베큐캠프,충북 청주시 청원구 미원초정로 1274-0,한식,2097
13168,69,제주클래식본점,충북 청주시 청원구 중심상업1로 20-0,한식,2082
13169,70,이우철한방누룽지삼계탕율량점,충북 청주시 청원구 1순환로1896번길 19-32,한식,2044
13170,71,봉주루[중식],충북 청주시 청원구 율량로190번길 53-0,외국식,2040
13171,72,한우풍경,충북 청주시 청원구 중심상업2로 65-0,한식,2016
13172,73,양지리그곳,충북 청주시 청원구 두릉유리로 1023-4,카페/찻집,1981
13173,74,신성당오창점,충북 청주시 청원구 오창양지길 19-8,간이음식,1965
13174,75,리즈베이커리카페,충북 청주시 청원구 중심상업2로 9-54,카페/찻집,1947
