,순위,관광지명,주소,분류,합산 검색 수
13782,89,강경수상레져,충남 논산시,수상레저스포츠,742
13783,90,노성산성,충남 논산시,역사유적지,705
13784,91,쉼마루펜션,충남 논산시 수락계곡길 167-0,펜션/민박,704
13785,92,은하수펜션,충남 논산시 진등길 27-0,펜션/민박,689
13786,93,양촌랜드,충남 논산시 황산벌로 189-19,펜션/민박,666
13787,93,에버그린캠핑장,충남 논산시 수락로237번길 26-98,캠핑,666
13788,95,스테이인터뷰강경,충남 논산시 계백로167번길 50-0,펜션/민박,665
13789,96,노강서원,충남 논산시 오강길 56-5,역사유적지,655
13790,97,아르떼펜션,충남 논산시 금곡길 35-0,펜션/민박,644
13791,98,논산강경구락부,충남 논산시 계백로167번길 46-0,역사유적지,620
13792,99,논산볼트유압호스,충남 논산시 계백로 1050-0,기타쇼핑시설,616
13793,100,별빛마루펜션,충남 논산시 대둔로 974-0,펜션/민박,613
13794,1,삽교호관광지,충남 당진시 삽교천3길 100-0,복합관광시설,256964
13795,2,장고항,충남 당진시 장고항로 334-0,자연경관(하천/해양),81187
13796,3,한진포구,충남 당진시 한진포구길 49-0,자연경관(하천/해양),55960
13797,4,왜목마을해수욕장,충남 당진시 왜목길 26-0,자연경관(하천/해양),52792
13798,5,파인스톤CC,충남 당진시 무수들길 90-0,육상레저스포츠,48564
13799,6,삽교호놀이동산,충남 당진시 삽교천3길 15-0,테마공원,39912
13800,7,삽교호함상공원,충남 당진시 삽교천3길 79-0,도시공원,28728
13801,8,아미미술관,충남 당진시 남부로 753-4,전시시설,25439
13802,9,도비도유람선터미널,충남 당진시 난지3길 13-0,교통시설,23676
13803,10,안섬포구,충남 당진시,자연경관(하천/해양),21527
13804,11,솔뫼성지,충남 당진시 솔뫼로 132-0,역사유적지,20672
13805,12,당진전통시장,충남 당진시 당진시장길 99-0,시장,17749
13806,13,삼선산수목원,충남 당진시 삼선산수목원길 79-0,자연공원,17619
13807,14,파나시아GC,충남 당진시 계명길 33-0,육상레저스포츠,16717
13808,15,장고항실치축제,충남 당진시 장고항로 324-0,기타문화관광지,14727
13809,16,서부두,충남 당진시,자연경관(하천/해양),13910
13810,17,CGV당진,충남 당진시 우두1로 88-0,공연시설,13427
13811,18,마섬포구,충남 당진시,자연경관(하천/해양),10456
13812,19,삽교호,충남 당진시,자연경관(하천/해양),9503
13813,20,호텔로씨오,충남 당진시 한진포구길 30-38,호텔,8305
13814,21,롯데시네마당진,충남 당진시 시청2로 49-19,공연시설,7629
13815,22,합덕시장,충남 당진시 버그내2길 128-25,시장,7240
13816,23,당진전력문화홍보관,충남 당진시 대호만로 2424-0,전시시설,7182
13817,24,왜목항,충남 당진시,자연경관(하천/해양),7133
13818,25,용무치항,충남 당진시 용무치길 17-18,자연경관(하천/해양),6757
13819,26,삽교호수산물특화시장,충남 당진시 삽교천길 101-10,시장,6436
13820,27,당진도비도항,충남 당진시 난지3길 13-0,수상레저스포츠,6318
13821,28,당진시티호텔,충남 당진시 시청2로 43-0,호텔,6125
13822,29,도비도항,충남 당진시,자연경관(하천/해양),5251
13823,30,아미산,충남 당진시,자연경관(산),4886
13824,31,맷돌포선착장,충남 당진시 맷돌포길 0-0,교통시설,4740
13825,32,삽교호바다공원,충남 당진시,도시공원,4658
13826,33,당진관광호텔,충남 당진시 반촌로 192-0,호텔,4586
13827,34,면천읍성,충남 당진시 군자길 3-0,역사유적지,4583
13828,35,성구미포구,충남 당진시,자연경관(하천/해양),4311
13829,36,두바이호텔,충남 당진시 북부산업로 652-0,호텔,4274
13830,37,고대지구근린공원,충남 당진시 고대공단2길 357-18,도시공원,4205
13831,38,자우리호텔당진점,충남 당진시 통정3길 30-0,호텔,4106
13832,39,롯데마트당진점,충남 당진시 정안로 20-0,대형마트,4101
13833,40,뉴캐슬호텔,충남 당진시 부곡공단로 68-37,모텔,3924
13834,41,송악문화스포츠센터,충남 당진시 틀모시로 830-0,기타레저스포츠,3674
13835,42,파인스톤빌리지,충남 당진시 무수들길 100-0,콘도미니엄,3420
13836,43,합덕수리민속박물관,충남 당진시 덕평로 379-9,전시시설,3315
13837,44,인피니티호텔,충남 당진시 밤절로 132-91,모텔,3222
13838,45,돌체모텔,충남 당진시 당진중앙2로 17-24,모텔,3188
13839,46,기지시줄다리기박물관,충남 당진시 안틀모시길 11-0,전시시설,3175
13840,47,서해대교바다낚시터,충남 당진시 샛터길 117-121,수상레저스포츠,3133
13841,48,당진어시장,충남 당진시 당진시장길 100-0,시장,3094
13842,49,장고항노적봉선착장,충남 당진시,교통시설,2930
13843,50,XO무인호텔,충남 당진시 구래1길 26-0,모텔,2917
13844,51,당진합덕제,충남 당진시,자연경관(하천/해양),2812
13845,52,아잘리아그린캠핑장,충남 당진시 대호나루터길 105-75,캠핑,2668
13846,53,성구미방파제,충남 당진시,자연경관(하천/해양),2499
13847,54,S무인텔,충남 당진시 시청2로 47-0,모텔,2461
13848,55,위너스호텔,충남 당진시 밤절로 132-113,모텔,2460
13849,56,삽교호비치파크모텔,충남 당진시 삽교천2길 35-0,모텔,2369
13850,57,DK호텔,충남 당진시 한진포구길 30-30,모텔,2280
13851,58,석문선착장,충남 당진시,교통시설,2278
13852,59,골정지,충남 당진시,자연경관(하천/해양),2138
13853,60,전망대종합어시장,충남 당진시 삽교천3길 93-0,시장,2136
13854,61,난지도해수욕장,충남 당진시,자연경관(하천/해양),2097
13855,62,CF모텔,충남 당진시 유곡8길 8-0,모텔,2039
13856,63,영탑사,충남 당진시 성하로 139-33,종교성지,1963
13857,64,안국지낚시터,충남 당진시 원당골1길 238-0,수상레저스포츠,1959
13858,65,블랑호텔,충남 당진시 부곡공단로 68-33,모텔,1953
13859,66,모던하우스당진점,충남 당진시 시청2로 49-19,기타쇼핑시설,1948
13860,67,플라밍고CC,충남 당진시 산단8로 299-0,육상레저스포츠,1941
13861,68,평택당진항중앙부두,충남 당진시 당진항만로 151-0,자연경관(하천/해양),1869
13862,69,동원모텔,충남 당진시 반촌로 52-0,모텔,1863
13863,70,사과랑캠핑장,충남 당진시 가화로 136-0,캠핑,1834
13864,71,삽교호호수공원,충남 당진시 삽교천길 84-91,도시공원,1811
13865,72,라메르펜션,충남 당진시 석문해안로 133-0,펜션/민박,1740
13866,73,초락나루펜션,충남 당진시 감목길 154-0,펜션/민박,1737
13867,74,가교리낚시터,충남 당진시,수상레저스포츠,1695
13868,75,아리아모텔,충남 당진시 북부산업로 666-0,모텔,1686
13869,76,a호텔,충남 당진시 부곡공단로 68-16,모텔,1682
13870,77,석문공원축구장,충남 당진시,레저스포츠시설,1667
13871,78,꿈의궁전모텔,충남 당진시 반촌로 50-0,모텔,1636
13872,79,블루호텔,충남 당진시 삽교천2길 11-25,모텔,1620
13873,80,당진왜목마을해넘이해돋이축제,충남 당진시,기타문화관광지,1613
13874,81,왜목펜션빌,충남 당진시 석문해안로 33-6,펜션/민박,1584
13875,82,S모텔,충남 당진시 북부산업로 714-2,모텔,1565
13876,83,영랑사,충남 당진시 진관로 142-52,종교성지,1560
13877,84,해와랑캠핑장,충남 당진시 석문해안로 159-0,캠핑,1541
13878,85,당진해양캠핑공원,충남 당진시 산정길 112-0,캠핑,1519
13879,86,스카이모텔,충남 당진시 당진중앙2로 17-8,모텔,1484
13880,86,아크로모텔,충남 당진시 중동1길 32-5,모텔,1484
13881,88,왜목선착장,충남 당진시,교통시설,1409
13882,89,삼봉저수지,충남 당진시,자연경관(하천/해양),1399
13883,90,석문체육공원,충남 당진시 교로길 30-0,육상레저스포츠,1396
13884,91,대호휴타운,충남 당진시 대호만로 2358-0,펜션/민박,1323
13885,92,도비도방파제,충남 당진시,자연경관(하천/해양),1321
13886,93,당진천벚꽃길,충남 당진시,기타관광,1282
13887,94,토담휴로스1차,충남 당진시 산단3로10길 7-0,기타쇼핑시설,1244
13888,95,짬호텔,충남 당진시 부곡공단로 68-20,모텔,1238
13889,96,판다팜당진본점,충남 당진시 당진중앙2로 236-0,기타쇼핑시설,1232
13890,97,해와달펜션,충남 당진시 새골길 74-75,펜션/민박,1196
13891,98,장고항초입선착장,충남 당진시,교통시설,1190
13892,99,음섬포구,충남 당진시,자연경관(하천/해양),1184
13893,100,합덕제연호문화축제,충남 당진시,기타문화관광지,1154
13894,1,대천해수욕장,충남 보령시,자연경관(하천/해양),399405
13895,2,대천항,충남 보령시,자연경관(하천/해양),106914
13896,3,무창포해수욕장,충남 보령시 열린바다1길 10-0,자연경관(하천/해양),73162
13897,4,대천항수산시장,충남 보령시 대천항로 334-0,시장,71039
13898,5,한화리조트대천파로스,충남 보령시 해수욕장3길 11-10,콘도미니엄,56652
13899,6,오천항,충남 보령시 오천해안로 781-14,자연경관(하천/해양),49850
13900,7,상화원,충남 보령시 남포방조제로 408-52,도시공원,46946
13901,8,비체팰리스,충남 보령시 열린바다1길 78-0,콘도미니엄,39299
13902,9,원산도해수욕장,충남 보령시,자연경관(하천/해양),34073
13903,10,개화예술공원,충남 보령시 성주산로 673-47,도시공원,26271
13904,11,원산도,충남 보령시,자연경관(하천/해양),23852
13905,12,대천해수욕장스카이바이크,충남 보령시 해수욕장10길 79-0,기타레저스포츠,23599
13906,13,독산해수욕장,충남 보령시,자연경관(하천/해양),18407
13907,14,무창포항,충남 보령시 열린바다2길 46-0,자연경관(하천/해양),16417
13908,15,성주산자연휴양림,충남 보령시 먹방계곡길 39-0,자연공원,13364
13909,16,오봉산해수욕장,충남 보령시,자연경관(하천/해양),12890
13910,17,오서산자연휴양림,충남 보령시 오서산길 531-0,자연공원,12462
13911,18,국군대천콘도,충남 보령시 갓바위1길 10-30,콘도미니엄,12269
13912,19,대천연안여객선터미널,충남 보령시 대천항중앙길 30-0,교통시설,11673
13913,20,보령석탄박물관,충남 보령시 성주산로 508-0,전시시설,11482
13914,21,보령중앙시장,충남 보령시 중앙시장2길 9-0,시장,11362
13915,22,에스앤골프리조트,충남 보령시 개목수리섬길 196-0,육상레저스포츠,11141
13916,23,보령머드축제,충남 보령시 해수욕장10길 5-0,기타문화관광지,11117
13917,24,호텔머드린,충남 보령시 해수욕장8길 28-0,호텔,10213
13918,25,보령베이스리조트,충남 보령시 옥마벚길 10-0,콘도미니엄,10060
13919,26,보령베이스CC,충남 보령시 옥마벚길 64-0,육상레저스포츠,9588
13920,27,오천항선착장,충남 보령시,교통시설,9586
13921,28,호텔파레브,충남 보령시 해수욕장8길 70-0,호텔,9464
13922,29,죽도관광지,충남 보령시,복합관광시설,9228
13923,30,환상의바다,충남 보령시 대천항1길 67-7,모텔,8090
13924,31,2022보령해양머드박람회,충남 보령시,기타문화관광지,7749
13925,32,용두해수욕장,충남 보령시,자연경관(하천/해양),7246
13926,33,데이나이스호텔,충남 보령시 해수욕장8길 60-0,호텔,6253
13927,34,이마트보령점,충남 보령시 해안로 25-0,대형마트,6210
13928,35,무창포수산물시장,충남 보령시 열린바다2길 46-0,시장,6056
13929,36,선촌항,충남 보령시,교통시설,6014
13930,37,충청수영성,충남 보령시,역사유적지,5958
13931,38,짚트랙코리아,충남 보령시 해수욕장10길 79-0,기타쇼핑시설,5931
13932,39,보령태안도로홍보관,충남 보령시,전시시설,5834
13933,40,대천경찰수련원,충남 보령시 해수욕장2길 29-0,육상레저스포츠,5821
13934,41,저두항,충남 보령시,자연경관(하천/해양),5631
13935,42,보령에너지월드,충남 보령시 오천해안로 89-37,전시시설,5391
13936,43,메리머드호텔,충남 보령시 해수욕장8길 52-0,호텔,5262
13937,44,토모노야호텔&료칸대천,충남 보령시 해안로 341-0,호텔,5168
13938,45,산수장민박,충남 보령시 원산도3길 44-64,펜션/민박,5131
13939,46,냉풍욕장,충남 보령시 냉풍욕장길 190-0,자연공원,5046
13940,47,회변항,충남 보령시 하학로 763-0,자연경관(하천/해양),5020
13941,48,리버사이드호텔,충남 보령시 천변북길 87-0,호텔,4768
13942,49,햇빛바다관광펜션,충남 보령시 원산도7길 121-0,펜션/민박,4220
13943,50,머드비치호텔,충남 보령시 해수욕장8길 14-0,호텔,4199
13944,51,우연플로라호텔,충남 보령시 해수욕장8길 48-0,모텔,4182
13945,52,보령문화의전당,충남 보령시 대흥로 63-0,기타문화관광지,4137
13946,53,초전항,충남 보령시,자연경관(하천/해양),3852
13947,54,청보리밭,충남 보령시,기타관광,3811
13948,55,대천해수욕장캠핑장,충남 보령시,캠핑,3763
13949,56,머드광장,충남 보령시 해수욕장10길 5-0,기타관광,3749
13950,57,저두해수욕장,충남 보령시,자연경관(하천/해양),3622
13951,58,해씨유캠핑장,충남 보령시 원산도7길 117-20,캠핑,3508
13952,59,충청남도교육청해양수련원별관,충남 보령시 해수욕장10길 32-0,육상레저스포츠,3473
13953,60,로글리대천통나무펜션마을,충남 보령시 통나무마을1길 32-0,펜션/민박,3423
13954,61,선촌선착장,충남 보령시 원산도1길 0-0,교통시설,3365
13955,62,숲속애통나무마을,충남 보령시 통나무마을1길 44-0,펜션/민박,3144
13956,63,군헌갯벌체험장,충남 보령시 해안로 603-0,기타레저스포츠,3116
13957,64,2278리조트,충남 보령시 머드광장로 14-0,콘도미니엄,3053
13958,65,하하펜션,충남 보령시 고잠1길 67-0,펜션/민박,3048
13959,66,오션뷰리조텔,충남 보령시 대천항1길 17-0,콘도미니엄,3026
13960,67,보령무궁화수목원,충남 보령시,기타관광,2940
13961,68,성주계곡,충남 보령시,자연경관(산),2919
13962,69,더시티호텔,충남 보령시 목장3길 29-0,호텔,2908
13963,70,동백관,충남 보령시 용두욕장2길 40-0,기타숙박,2882
13964,71,보령해저터널홍보관,충남 보령시,전시시설,2854
13965,72,보령천북굴축제,충남 보령시,기타문화관광지,2758
13966,73,1820펜션,충남 보령시 고잠1길 42-0,펜션/민박,2757
13967,74,충청북도해양교육원,충남 보령시 해수욕장13길 14-17,육상레저스포츠,2700
13968,75,공주대대천수련원,충남 보령시 해수욕장10길 80-0,육상레저스포츠,2638
13969,76,사창해수욕장,충남 보령시 원산도6길 0-0,자연경관(하천/해양),2578
13970,77,주산벚꽃길,충남 보령시,데이트코스,2572
13971,78,충남아이사랑캠핑장,충남 보령시 사작골길 13-13,캠핑,2558
13972,79,호텔뷰,충남 보령시 홍보로 1061-175,펜션/민박,2504
13973,80,충청남도교육청해양수련원,충남 보령시 대천항로 240-0,육상레저스포츠,2450
13974,81,본가야호텔,충남 보령시 해수욕장13길 3-0,호텔,2316
